ind	father	mother	sex
41376	41392	41393	1
41389	32001	32002	2
41394	41398	41399	1
41400	39388	39389	1
41568	67117	67118	1
41588	41647	41648	1
41592	41653	41654	1
41620	32001	32002	1
41635	215407	215408	1
41637	41669	41670	1
41639	41671	41672	1
41655	41677	41678	1
41657	41679	41680	1
41673	41683	41684	1
41681	41685	41686	1
41682	41687	41688	2
41818	18816	18817	1
41819	18818	18819	2
41832	41846	41847	1
41833	41848	41849	2
41834	41850	41851	1
41835	41852	41853	2
41838	41854	41855	1
41842	41856	41857	1
42102	42112	42113	1
42110	42118	42119	1
42120	42122	42123	1
42124	42126	42127	1
42570	42650	42651	1
42571	42652	42653	2
42580	42664	42665	1
42640	42704	42705	1
42642	42706	42707	1
42656	42710	42711	1
42686	33840	33841	1
42689	29879	29880	2
42692	42728	42729	1
42694	42732	42733	1
42700	42734	42735	1
42701	42736	42737	2
42712	13637	13638	1
42714	42742	42743	1
42715	34622	34623	2
42716	42744	42745	1
42722	42748	42749	1
42730	42752	42753	1
42731	42754	42755	2
42740	42758	42759	1
42746	701534	701535	1
42747	701536	701537	2
42972	35943	35944	1
43122	43185	43186	1
43167	43245	43246	1
43182	29655	29656	2
43183	51925	51926	1
43217	43279	43280	1
43225	43281	43282	1
43241	43307	43308	1
43243	43311	43312	1
43273	43331	43332	1
43274	43333	43334	2
43275	43335	43336	1
43276	78095	78096	2
43283	43337	43338	1
43284	43339	43340	2
43285	43341	43342	1
43287	43343	43344	1
43289	43347	43348	1
43295	43355	43356	1
43296	43357	43358	2
43297	43359	43360	1
43298	43361	43362	2
43299	43363	43364	1
43301	43365	43366	1
43302	43367	43368	2
43313	43373	43374	1
43315	43375	43376	1
43320	43383	43384	2
43325	43387	43388	1
43326	43389	43390	2
43329	54452	54453	1
43330	54454	54455	2
43345	43391	43392	1
43349	43393	43394	1
43350	43309	43310	2
43351	43397	43398	1
43353	43401	43402	1
43354	43403	43404	2
43369	43405	43406	1
43370	29911	29912	2
43371	43407	43408	1
43372	43409	43410	2
43377	43411	43412	1
43379	43413	43414	1
43380	43415	43416	2
43385	11759	24634	1
43386	43417	43418	2
43399	43419	43420	1
43400	43421	43422	2
43648	43650	43651	1
43649	18471	18472	2
43787	43793	43794	1
44254	10206	10207	1
44255	44256	44257	2
44458	44460	44461	1
44462	44464	44465	1
44669	44741	44742	1
44679	44747	44748	1
44695	44761	44762	1
44699	44765	44766	1
44743	44787	44788	1
44745	44789	44790	1
44755	15408	15409	1
44770	59812	59813	2
44773	13637	13638	1
44775	44805	44806	1
44778	44809	44810	2
44783	56704	56705	1
44785	44815	44816	1
44792	67127	67128	2
44793	33832	33833	1
44797	44819	44820	1
44799	44821	44822	1
44800	44823	44824	2
44801	44825	44826	1
44802	44827	44828	2
44807	44831	44832	1
44808	52955	52956	2
44811	44833	44834	1
44813	67175	67176	1
44829	44837	44838	1
44830	54432	54433	2
45004	45008	45009	1
45309	45315	45316	1
45311	45317	45318	1
45314	51068	51069	2
45320	11721	11722	2
45380	45393	45394	2
45444	45446	45447	1
45561	45565	45566	1
45685	45699	45700	1
45707	45711	45712	1
45797	45803	45804	1
45806	18772	18773	2
45870	45882	45883	1
45896	45902	45903	1
45900	45904	45905	1
45988	45990	45991	1
45989	45992	45993	2
46084	46112	46113	1
46120	46132	46133	1
46123	38156	38157	2
46142	46144	46145	1
46147	29685	29686	2
46200	46220	46221	1
46363	103023	103024	1
46418	46422	46423	1
46419	46424	46425	2
46420	46426	46427	1
46421	46428	46429	2
46615	46677	46678	1
46659	46721	46722	1
46663	46723	46724	1
46671	46725	46726	1
46675	46727	46728	1
46676	46729	46730	2
46731	29949	29950	1
46732	46761	46762	2
46739	46769	46770	1
46743	46773	46774	1
46746	10192	10193	2
46747	46777	46778	1
46749	46779	46780	1
46751	46781	46782	1
46755	46785	46786	1
46756	39015	39016	2
46757	46787	46788	1
46759	46789	46790	1
46763	46791	46792	1
46767	46793	46794	1
46775	46795	46796	1
46776	46797	46798	2
47433	47455	47456	1
47465	47473	47474	1
47466	47475	47476	2
47520	47524	47525	1
47825	47829	47830	1
47890	47906	47907	1
48076	48100	48101	1
48078	48102	48103	1
48104	48112	48113	1
48105	48114	48115	2
48308	48335	25998	2
48309	48337	48338	1
48333	51588	51589	1
48334	48355	48356	2
48349	48365	48366	1
48350	48367	48368	2
48351	48369	48370	1
48352	48371	48372	2
48353	48373	48374	1
48354	48375	48376	2
48363	750465	750466	1
48479	25997	25998	1
48486	18758	18759	2
48489	46148	46149	1
48491	48493	48494	1
48492	48495	48496	2
48546	48552	48553	1
48547	48554	48555	2
48548	48556	48557	1
48549	51090	51091	2
48603	48607	48608	1
48690	30969	30970	1
49034	29327	29328	1
49040	49044	49045	1
49041	49046	49047	2
49042	49050	49051	1
49043	70311	49053	2
49337	49339	49340	1
49338	49341	49342	2
49399	49407	49408	1
49409	51058	51059	1
49456	49458	49459	1
49613	49651	49652	1
49631	49671	49672	1
49697	49709	49710	1
50005	30597	30598	2
50055	32810	32811	2
50070	50082	50083	1
50071	50084	50085	2
50078	50088	50089	1
50086	50092	50093	1
50090	50096	50097	1
50192	50194	50195	1
50398	50406	50407	1
50399	18373	18374	2
50408	50412	50413	1
50409	50414	50415	2
50410	50416	50417	1
50632	50636	50637	1
50634	50638	50639	1
50635	30969	30970	2
50790	50866	50867	1
50844	50928	50929	1
50910	50998	50999	1
50911	51000	51001	2
50912	51002	51003	1
50913	51004	51005	2
50920	51008	51009	1
50924	29533	29534	1
50930	30983	30984	1
50938	51020	51021	1
50940	51022	51023	1
50941	51024	51025	2
50968	51042	51043	1
50970	51044	51045	1
50976	51052	51053	1
51006	51068	51069	1
51010	51070	51071	1
51012	10202	10203	1
51014	51076	51077	1
51016	51080	51081	1
51017	51082	51083	2
51018	51084	51085	1
51028	51092	51093	1
51029	51094	51095	2
51030	51096	51097	1
51034	51102	51103	1
51038	29867	29868	1
51039	18307	51109	2
51040	29687	29688	1
51046	51110	51111	1
51049	51114	51115	2
51050	51116	51117	1
51051	51118	51119	2
51055	38649	38650	2
51057	38708	38709	2
51063	258984	258985	2
51072	215354	215355	1
51074	51128	51129	1
51078	51132	51133	1
51079	51134	51135	2
51086	51136	51137	1
51087	51138	51139	2
51104	51140	51141	1
51105	51142	51143	2
51106	51144	51145	1
51126	51146	51147	1
51127	51148	51149	2
51251	51275	51276	1
51255	51094	51095	1
51269	51293	51294	1
51271	51295	51296	1
51273	51293	51294	1
51277	51297	51298	1
51281	51301	51302	1
51282	51098	51099	2
51283	51303	51304	1
51289	12627	12628	1
51290	51307	51308	2
51291	30799	30800	1
51476	51552	51553	1
51501	25997	25998	2
51508	51586	51587	1
51516	51592	51593	1
51517	23360	23361	2
51529	14474	14475	2
51554	51608	51609	1
51564	51612	51613	1
51566	51614	51615	1
51570	51616	51617	1
51571	23360	23361	2
51574	51618	51619	1
51576	51622	51623	1
51580	51624	51625	1
51581	32377	32378	2
51582	51626	51627	1
51594	51628	51629	1
51596	51630	51631	1
51597	51632	51633	2
51598	51634	51635	1
51599	51636	51637	2
51604	51640	51641	1
51620	51644	51645	1
51642	51646	51647	1
51643	51648	51649	2
51857	51919	51920	1
51877	51939	51940	1
51885	51943	51944	1
51893	200202	200203	1
51895	51951	51952	1
51917	51963	51964	1
51923	51965	51966	1
51924	51967	51968	2
51931	51969	51970	1
51933	51971	51972	1
51934	51973	51974	2
51935	51975	51976	1
51936	18413	18414	2
51937	51977	51978	1
51938	51979	51980	2
51947	10738	10739	1
51948	51981	51982	2
51949	51983	51984	1
51950	51985	51986	2
51959	51993	51994	1
51960	51995	51996	2
51961	51997	51998	1
51991	52001	52002	1
51992	52003	52004	2
51999	52005	52006	1
52000	52007	52008	2
52134	51026	51027	1
52180	52206	52207	1
52182	52210	52211	1
52184	52212	52213	1
52194	52218	52219	1
52208	52232	52233	1
52215	38629	38630	2
52216	52234	52235	1
52222	52236	52237	1
52401	52502	52503	1
52526	52636	52637	1
52572	52656	52657	1
52574	52658	52659	1
52582	52666	52667	1
52583	18818	18819	2
52604	52670	52671	1
52606	52672	52673	1
52610	52674	52675	1
52627	52684	52685	2
52644	52688	52689	1
52649	31167	31168	2
52655	18471	18472	2
52660	37720	37721	1
52661	52696	52697	2
52676	30915	30916	1
52680	52704	52705	1
52690	31227	31228	1
52706	52708	52709	1
52707	52710	52711	2
52864	51921	51922	1
52943	52947	52948	1
52951	52953	52954	1
53067	53073	53074	1
53075	53079	53080	1
53076	53081	53082	2
53077	53083	53084	1
53324	53326	53327	1
53405	53415	53416	1
53561	53565	53566	1
53562	53567	53568	2
53736	53769	53770	2
53749	53777	53778	1
53753	53779	53780	1
53755	53781	53782	1
53787	53801	53802	1
53793	53803	53804	1
53794	53805	53806	2
53795	18283	18284	1
53796	13832	13833	2
53797	53807	53808	1
53798	29949	29950	2
53799	53809	53810	1
54016	10459	10460	1
54018	54022	54023	1
54019	54024	54025	2
54091	36617	36618	1
54316	54370	54371	1
54318	54372	54373	1
54384	54424	54425	1
54392	54426	54427	1
54398	54430	54431	1
54404	54436	54437	1
54406	54438	54439	1
54407	54440	54441	2
54443	34654	34655	2
54444	54456	54457	1
54446	54460	54461	1
54448	54464	54465	1
54449	25997	25998	2
54458	54466	54467	1
54459	54468	54469	2
54868	54876	54877	1
54884	54888	54889	1
54890	18307	51109	1
54891	54896	54897	2
54892	54898	54899	1
54894	54902	54903	1
54895	54904	54905	2
55039	55041	55042	1
55200	55204	55205	1
55423	32001	32002	2
55429	55432	55433	2
55430	55434	55435	1
55431	55436	55437	2
55489	55491	55492	1
55563	55571	55572	1
55566	55575	55576	2
55567	55577	55578	1
55569	55581	55582	1
55570	32964	32965	2
55579	55587	55588	1
55585	55591	55592	1
55586	55593	55594	2
55697	32810	32811	2
55699	32830	32831	2
55820	55832	55833	1
55824	55834	55835	1
55836	55842	55843	1
55837	55844	55845	2
55838	55846	55847	1
55839	55848	55849	2
56143	56217	56218	1
56241	56277	56278	1
56279	56307	56308	1
56280	56309	56310	2
56287	56313	56314	1
56293	32932	32933	1
56294	56315	56316	2
56295	56317	56318	1
56303	56327	56328	1
56304	56329	56330	2
56319	56333	56334	1
56320	56335	56336	2
56331	56341	56342	1
56332	56343	56344	2
56562	56620	56621	1
56574	56640	56641	1
56618	56678	56679	1
56642	56708	56709	1
56664	56732	56733	1
56665	18818	18819	2
56666	56734	56735	1
56667	56736	56737	2
56668	56738	56739	1
56670	56740	56741	1
56676	56746	56747	1
56680	56750	56751	1
56681	56752	56753	2
56686	56754	56755	1
56687	56756	56757	2
56688	56758	56759	1
56689	56760	56761	2
56690	56762	56763	1
56692	56766	56767	1
56693	56768	56769	2
56697	56776	56777	2
56700	10264	10265	1
56706	56786	56787	1
56707	56788	56789	2
56711	56792	56793	2
56712	56794	56795	1
56718	56802	56803	1
56721	56808	56809	2
56722	56810	56811	1
56724	56814	56815	1
56726	56808	56809	1
56730	56822	56823	1
56744	56826	56827	1
56764	56830	56831	1
56780	56834	56835	1
56781	56836	56837	2
56782	56838	56839	1
56783	56840	56841	2
56784	56842	56843	1
56796	56844	56845	1
56797	56846	56847	2
56798	56848	56849	1
56804	56852	56853	1
56805	56854	56855	2
56806	29867	29868	1
56812	56856	56857	1
56813	56858	56859	2
56816	56860	56861	1
56817	56862	56863	2
56818	56864	56865	1
56820	56868	56869	1
56833	256088	256089	2
56866	56870	56871	1
56867	56872	56873	2
57083	57085	57086	1
57084	34230	34231	2
57271	57339	57340	1
57367	57407	57408	1
57368	11069	11070	2
57403	70311	49053	1
57406	57425	57426	2
57411	52186	52187	1
57413	57431	57432	1
57419	57435	57436	1
57429	32878	32879	1
57433	57437	57438	1
57434	57439	23943	2
57494	57496	57497	1
57934	57984	57985	1
57992	58000	58001	1
57994	58004	58005	1
58002	58006	58007	1
58221	29883	29884	1
58222	58259	58260	2
58227	58265	58266	1
58261	58281	58282	1
58263	58283	58284	1
58264	29879	29880	2
58267	58285	58286	1
58271	58291	58292	1
58293	58301	58302	1
58456	58460	58461	1
58627	58665	58666	1
58647	58683	58684	1
58667	58695	58696	1
58668	58697	58698	2
58675	58703	58704	1
58677	58705	58706	1
58687	58717	58718	1
58688	58719	58720	2
58690	29949	29950	2
58691	58721	58722	1
58692	48554	48555	2
58693	58723	58724	1
58699	18305	18306	1
58700	58725	58726	2
58701	58727	58728	1
58707	58729	58730	1
58709	58731	58732	1
58710	58733	58734	2
58711	58735	58736	1
58712	58737	58738	2
58713	58739	58740	1
58714	58741	58742	2
58715	58743	58744	1
58716	58745	58746	2
59168	53081	53082	1
59208	59288	59289	1
59214	59294	59295	1
59215	59296	59297	2
59238	59312	59313	1
59246	53081	53082	1
59256	59320	59321	1
59258	59322	59323	1
59260	59324	59325	1
59280	59334	59335	1
59284	38564	38565	1
59285	52234	52235	2
59300	38699	38700	1
59301	79670	79671	2
59308	59344	59345	1
59309	59346	59347	2
59318	59348	59349	1
59319	59350	59351	2
59332	59354	59355	1
59340	59358	59359	1
59341	19999	20000	2
59357	59364	59365	2
59363	32279	32280	2
59557	59634	59635	2
59610	59692	59693	1
59624	59704	59705	1
59654	59738	59739	1
59658	15394	15395	1
59694	59772	59773	1
59696	59776	59777	1
59700	59782	59783	1
59706	59784	59785	1
59707	59786	59787	2
59708	59788	59789	1
59710	59790	59791	1
59711	23924	23925	2
59716	59792	59793	1
59717	59794	59795	2
59718	59796	59797	1
59719	59798	59799	2
59720	29897	29898	1
59724	59800	59801	1
59726	59802	59803	1
59728	59804	59805	1
59732	59812	59813	1
59736	31985	31986	1
59740	59816	59817	1
59741	59818	59819	2
59742	59820	59821	1
59746	59824	59825	1
59752	22300	22301	1
59755	59828	59829	2
59774	59844	59845	1
59775	59846	59847	2
59806	59848	59849	1
59807	59850	59851	2
59810	59852	59853	1
59811	59854	59855	2
59815	59856	59857	2
59823	59858	59859	2
59826	59860	59861	1
59827	59862	59863	2
59830	59864	59865	1
59831	59866	59867	2
59832	59868	59869	1
59834	59870	59871	1
59839	59876	59877	2
59840	59878	59879	1
59872	59881	59882	1
59874	39063	39064	1
59875	59883	59884	2
59997	60017	60018	1
60447	60497	60498	1
60465	60511	60512	1
60466	60513	60514	2
60469	60515	60516	1
60479	60521	60522	1
60481	60523	60524	1
60499	60533	60534	1
60508	60539	60540	2
60509	60541	60542	1
60510	60543	60544	2
60527	60545	60546	1
60952	61054	61055	1
60980	61070	61071	1
61033	61100	61101	2
61036	61102	61103	1
61068	61118	61119	1
61116	61126	61127	1
61120	52700	52701	1
61121	61130	61131	2
61128	61132	61133	1
61129	61134	61135	2
61263	61311	61312	1
61324	139861	139862	2
61336	139861	139862	2
61337	61341	61342	1
61514	61574	61575	1
61600	61622	61623	1
61602	52698	52699	1
61603	25997	25998	2
61610	61630	61631	1
61612	61632	61633	1
61628	61642	61643	1
61629	61644	61645	2
61635	55589	55590	2
61636	61648	61649	1
62043	62065	62066	1
62059	62067	62068	1
62174	62180	62181	1
62175	18738	18739	2
62176	62182	62183	1
62178	62184	62185	1
62186	62188	62189	1
62187	62190	62191	2
62311	38716	38717	2
62314	34222	34223	1
62407	13027	13028	1
62421	62437	62438	1
62574	62584	62585	1
62812	34654	34655	1
62813	62818	62819	2
62814	30985	30986	1
63057	63067	63068	1
63063	63071	63072	1
63173	37160	37161	1
63367	63379	63380	1
63371	63387	63388	1
63375	63393	63394	1
63377	63395	63396	1
63381	63399	63400	1
63383	63403	63404	1
63389	63407	63408	1
63397	63411	63412	1
63398	63413	63414	2
63401	54434	54435	1
63409	63415	63416	1
63410	63417	63418	2
63586	63590	63591	1
64262	64264	64265	1
64263	64266	64267	2
64434	36396	36397	1
64450	64466	64467	1
64456	64468	64469	1
64457	23360	23361	2
64815	105766	105767	1
64835	64853	64854	1
65152	65178	65179	1
65212	65252	65253	1
65220	65266	65267	1
65246	65298	65299	1
65247	65300	65301	2
65248	65302	65303	1
65250	65306	65307	1
65254	65308	65309	1
65255	65310	65311	2
65260	18692	18693	1
65261	65316	65317	2
65262	65318	65319	1
65263	65320	65321	2
65265	65322	65323	2
65268	18361	18362	1
65269	65324	65325	2
65271	65328	65329	2
65272	65330	65331	1
65273	65332	65333	2
65276	65334	65335	1
65277	65336	65337	2
65278	65338	65339	1
65279	65340	65341	2
65280	65342	65343	1
65282	65346	65347	1
65284	65350	65351	1
65294	65358	65359	1
65345	31113	31114	2
65348	65370	65371	1
65349	65328	65329	2
65354	31113	31114	1
65356	65374	65375	1
65360	65378	65379	1
65361	65380	65381	2
65364	65384	65385	1
65369	65388	65389	2
65372	701186	701187	1
65373	701188	701189	2
65376	65390	65391	1
65377	65392	65393	2
65382	65394	65395	1
65383	65366	65367	2
65386	65396	65397	1
65757	33840	33841	1
65769	65775	65776	1
65770	65777	65778	2
65781	65783	65784	1
65782	65785	65786	2
66592	66608	66609	1
66630	60475	60476	1
66888	66890	66891	1
66889	32834	32835	2
67043	67091	67092	1
67047	67093	67094	1
67055	55583	55584	1
67057	67105	67106	1
67067	67121	67122	1
67071	67125	67126	1
67077	67137	67138	1
67079	67139	67140	1
67109	67165	67166	1
67129	67179	67180	1
67131	67181	67182	1
67132	67183	67184	2
67133	67185	67186	1
67141	67191	67192	1
67143	67195	67196	1
67149	67197	67198	1
67151	67201	67202	1
67159	67207	67208	1
67160	67209	67210	2
67164	67213	67214	2
67167	67215	67216	1
67169	67217	67218	1
67177	67225	67226	1
67187	67227	67228	1
67188	67229	67230	2
67193	67235	67236	1
67194	67237	67238	2
67199	30180	30181	1
67200	30182	30183	2
67204	67241	67242	2
67239	39374	39375	1
67240	39376	39377	2
67906	51052	51053	1
68157	68163	68164	1
68158	31167	31168	2
68159	68165	68166	1
68160	68167	68168	2
68162	68169	68170	2
68252	31213	31214	1
68390	68408	68409	1
68417	68418	68419	2
68744	68746	68747	1
69169	69171	69172	1
69336	69362	69363	1
69344	607431	607432	1
69346	69374	69375	1
69364	69388	69389	1
69366	69392	69393	1
69368	69396	69397	1
69369	69398	69399	2
69376	69400	69401	1
69377	69402	69403	2
69378	69404	69405	1
69390	69410	69411	1
69391	69412	69413	2
69408	59748	59749	1
69835	69847	69848	1
70255	70283	70284	1
70277	70293	70294	1
70299	70309	70310	1
70300	70311	70312	2
70301	70313	70314	1
70303	70317	70318	1
70305	70321	70322	1
70315	70325	70326	1
70319	70329	70330	1
70320	70331	70332	2
70327	70333	70334	1
70328	70335	70336	2
70655	70657	70658	1
70656	70659	70660	2
70694	70702	70703	1
70698	70710	70711	1
70706	70714	70715	1
70707	70716	70717	2
70708	70718	70719	1
70709	70720	70721	2
70712	18491	18492	1
70713	18281	18282	2
71143	71151	71152	1
71144	71153	71154	2
71155	71159	71160	1
71156	71161	71162	2
71157	71163	71164	1
71158	71165	71166	2
71942	71966	71967	1
71969	29793	29794	2
71984	71990	71991	1
72086	38629	38630	2
72089	291024	72092	1
72090	715229	715230	2
72362	72386	72387	1
72384	72404	72405	1
72406	72424	72425	1
72412	72430	72431	1
72427	30949	30950	2
72432	72444	72445	1
72433	72446	72447	2
72440	72448	72449	1
72441	72450	72451	2
72442	72452	72453	1
72443	72454	72455	2
72571	51094	51095	1
72575	72597	72598	1
72579	72599	72600	1
72609	72613	72614	1
72857	72859	72860	1
73853	73861	73862	1
74161	74171	74172	1
74169	31153	31154	1
74316	74332	74333	1
74317	65304	65305	2
74344	52234	52235	1
74345	675124	675125	2
74627	74639	74640	1
74641	74649	74650	1
74642	74651	74652	2
74756	74766	74767	1
74757	74768	74769	2
74758	74770	74771	1
74772	74780	74781	1
74773	74782	74783	2
74774	74784	74785	1
74776	74786	74787	1
74777	74788	74789	2
74778	74790	74791	1
75012	75014	75015	1
75013	30973	30974	2
75153	75177	75178	1
75173	75183	75184	1
75180	75187	75188	2
75506	29883	29884	1
75659	75663	75664	1
75765	75777	75778	1
75779	75784	75785	1
76384	268637	268638	1
76549	32005	32006	1
76557	76571	76572	1
76559	76575	76576	1
76563	13637	13638	1
76568	675787	675788	2
76573	76579	76580	1
76574	76581	76582	2
76577	76583	76584	1
76578	76585	76586	2
76748	76790	76791	1
76774	76802	76803	1
76796	76816	76817	1
76798	76820	76821	1
76800	31985	31986	1
76804	76822	76823	1
76806	76824	76825	1
76807	76826	76827	2
76808	76828	76829	1
76809	76830	76831	2
76812	76832	76833	1
76814	76834	76835	1
76819	76836	76837	2
77030	33115	33116	1
77052	38156	38157	2
77053	121319	121320	1
77169	77197	77198	1
77189	19284	19285	1
77201	45894	45895	1
77203	77219	77220	1
77205	77223	77224	1
77209	52234	52235	1
77210	77302	77303	2
77215	77225	77226	1
77298	77302	77303	1
77299	52234	52235	2
77301	38716	38717	2
77383	77397	77398	1
77486	77496	77497	1
77487	77498	77499	2
77776	77800	77801	1
77799	77816	77817	2
77812	77828	77829	1
77813	77830	77831	2
77818	77832	77833	1
77820	77834	77835	1
77825	77838	77839	2
77826	77840	77841	1
77880	77894	77895	1
77891	79897	79898	2
77906	77908	77909	1
77907	77910	77911	2
78059	78087	78088	1
78071	34232	34233	1
78073	78093	78094	1
78085	78099	78100	1
78101	78103	78104	1
78102	78105	78106	2
78242	78290	78291	1
78292	78342	78343	1
78293	42652	42653	2
78296	78344	78345	1
78302	78346	78347	1
78303	78348	78349	2
78332	11127	11128	1
78338	78374	78375	1
